Artist,Song Title,Tempo,Loudness,Energy,Genre,verse,chorus
Kingston Wall,"I'm the King, I'm the Sun",123.395,-6.884,0.893,3,"   ""Just do it boy No matter what you're up to  I'm telling you just do it boy""   ""I'll take care o' things up here  So you don't take the other way  I'm your captain relief I give light  And I let you play"" ","  ""When I hear you giving the weep: Shine on me I won't compromize  Praying won't take you that deep  You need real eyes to realize:  It's that smile on your face  That gives space and I hear you call   I'll give light in your eyes make you shine take you  To your goal""  "
Kingston Wall,Party Goes On,143.41899999999995,-5.794,0.948,3,   One day I'll finish everything that I have begun One day I'll explain h yes and you will understand Work now and rest later rest now and work later on? One day is someday but now I will have to go on Before it's over,"  ""Life is a party isn't it my friend Or what do you think? Are we here just fooling each other or Are we giving good entertainment for each other What do you think ?  It's a big big big adventure and it's getting to be so Groovy just lay it all out It's all there you know it's hiding inside of you and if You are keeping it hidden there...or what do you think   And we're all in it together so don't spoil it with your Stupid atmosphere.. And you're the only one* to blame you know .. or what do you think .... or do you stink?"""
Kingston Wall,Take You to Sweet Harmony,141.63,-8.204,0.604,3,   As I hear you complain 'bout your life makes me Wonder if you'll get love tonight You have chosen everything I say all the time You had the alternate way Everything's wrapped together it seems all the Rights and resposabilites,  It's just a matter of your own attitude If you feel allright I know you look cute Everything is so fine it could be Don't let your mind take you in misery All the feelings you're not so much pleased They're just to take you to sweet harmony
Kingston Wall,The Real Thing,122.994,-10.419,0.397,3,   She takes a drink and stands You just can't take your eyes of her bigure She laughs with her friend who ain't a man Now you're getting so so eager It's time to try your luck again But remember what I say    You tell her something sweet for starters Already you know it didn't sound too good You start to dream about her caress 'n' Try so hard to get her hooked You proove yourself but she looks away Remember what I said    She's the swan (s-van) where we all come from The most beautiful and healthy one*  Give the Lady but be sincere She'll give you much of what you need  Take her as a self-evidence You know she'll slap you in your face  And as the gardeners of this plan (-et) I think by now we all understand (stand under?)  The two of a kind they need a rest Remember what I said:,  It's gotta be the real thing For that lady She ain't here for any faking   It's gotta be the real thing For that lady She ain't here for any faking
Kingston Wall,Welcome to the Mirrorland,111.384,-13.504,0.24,3,Go it's that first sound you get before you think About it at all Afet that comes the one that's reduced and it's Gone,  The mirrorland It's got lessons and lessons and prizes in Between The mirrorland It's got history and it's got his story In the mirrorland As we pile now the things we used to feel before We get close to his presence who tells where to 
Link 80,Better Than Shit,113.987,-9.355,0.828,15,   Everyone's a liar and I think I'm burning out it seems like life just ends the same way it begins so many die with nothing and so few ever win. And you can tell me what you want you can scream or even cry but if it passes through your leps I'm gonna know that it's a lie. Suppression creates depression so let your thought flow free just open up your mind and I promise you will see. Stay within the lines stel your spine make up your mind you're just like all the rest and you're wating my time.,  Why do you think that you can save me if I can't even save myself? you condemn me for my actions; just take a look at yourself hellbent on destruction in everything you do I don't even know the truth so why not lie to you. All of your persistence will on ly wast your time if I'm still alive tomorrow than I promise I'll be fine. Remind me to forget you I think it's for the best you said that you were different but you're just like all the rest of all the hypocritesand the bullshit they're about.   Why do you think that you can save me if I can't even save myself? you condemn me for my actions; just take a look at yourself hellbent on destruction in everything you do I don't even know the truth so why not lie to you. All of your persistence will on ly wast your time if I'm still alive tomorrow than I promise I'll be fine. Remind me to forget you I think it's for the best you said that you were different but you're just like all the rest of all the hypocritesand the bullshit they're about.
Link 80,For What It's Worth,106.502,-9.748,0.477,15,   There's something happening here What it is ain't exactly clear. There's a man with a gun over there Telling me I've got to beware.    Paranoia strikes deep Into your heart it will creep. It happens when you're always afraid Step out of line and the man come to take you away.    It's time we stop hey what's that sound? Everybody look what's going down. Stop hey what's that sound? Everybody look what's going down.,  It's time we stop hey what's that sound? Everybody look what's going down.   Stop hey what's that sound? Everybody look what's going down.
Link 80,No Such Thing,108.361,-8.832,0.856,15,   In those streets I stumble over cracked concrete running in circles on tired feet. I'm sick of all this hatred it does no one no good if I could change the world you fucking bet I would. We are the new school its up to us to change the way things are to make things better. Fuck separatism we have to unite at all costs. Unconditional acceptance of people into our lives and scenes is the only way. Race age sex religion what you wear what music you like who you fuck... none of it matters. The adult society infested with snobbery and violence should bear no reflection on our underground. Instead of turning our backs to the new kids wanting to learn about our scenes we should teach them how it should be.,  No such thing as safety there's nowhere you can run the world is filled with hatred and they streets are filled with blood. Home is just a prison a furnished prison cell then you walk outside the door into a living hell. No such thing as safety there's nowhere you can hide don't think you can change a thing so why bother to try. Walk down these streets and remember how they used to be now those times are long gone and that joy is just a memory. No such thing as safety nobody's ever free no one ever gets it all except for Jeff Ott and now I'm looking out over the east bay and all my problems seem so far away.
Link 80,Packing Up,112.98,-8.867,0.943,15,   Living a life governed by pain I step away from the fire but I carry the flame. My youth I'm proud I wear it on my sleeve my faceless generation's gonna make you see.    Remember the times of harmony and how I want them back wait until the time is right and then we will attack pride honor I wear it on my sleeve my faithless generation's gonna make you see.    Watch it all fall down around you while you sit safe at home we're packing up and moving on and you'll be left alone. The carefree world that used to be has fallen out of sight I want to take it back but it's going to be a fight.,  We are the ones the right and wrong we've laid down beneath your rules for too long we are here and we're here to stay our hopes and dreams will be real one day. The time has come we have to go change end these flames of hatred that burn us everyday.   We are the ones the right and wrong we've laid down beneath your rules for too long we are here and we're here to stay our hopes and dreams will be real one day. The time has come we have to go change end these flames of hatred that burn us everyday.   We are the ones the right and wrong we've laid down beneath your rules for too long we are here and we're here to stay our hopes and dreams will be real one day. The time has come we have to go change end these flames of hatred that burn us everyday.
Link 80,The Truth of It,107.876,-9.482,0.865,15,   No one could have helped you cause you never even thought you tried to run away from time but now you've gotten caught. I knew who you once were and watched you lose everything a sad and broken drunk who used to be a king    I'll try not to be selfish and only think of me but I've got too many problems to dwell inside your tragedy youth can last forever because age is in your head but you are neither young nor old; you're already dead. I'm not gonna do that,  staring down your future you don't know what's gonna come. Planning life is just a waste it's another way to run you say that you're angry but I think you're just scared you thought that you had so much back and found out no one cared so now that they have left you what happened toy our plans? Started off as a contender and became an also ran no need to apologized because there's nothing to forgive how could I be mad at one who's fogotten how to live?
Linkin Park,Halfway Right,134.028,-7.155,0.626,8,"   I scream at myself when there's nobody else to fight I don't lose I don't win if I'm wrong then I'm halfway right Used to get high with the dead end kids Abandoned houses where the shadows lived I never been higher than I was that night I woke up driving my car I couldn't see then what I see right now The road dissolving like an empty vow Couldn't remember where I'd been that night I knew I took it too far     Told me ""Kid you're going way too fast You burn too bright you know you'll never last"" It was bullshit then I guess it makes sense now I woke up driving my car Said I'd lose you if I lost control I just laughed because what do they know? Here I am standing all alone Because I took it too far  ",  I scream at myself when there's nobody else to fight I don't lose I don't win if I'm wrong then I'm halfway right I know what I want but it feels like I'm paralyzed I don't lose I don't win if I'm wrong then I'm halfway right (halfway right)    I scream at myself when there's nobody else to fight I don't lose I don't win if I'm wrong then I'm halfway right I know what I want but it feels like I'm paralyzed I don't lose I don't win if I'm wrong then I'm halfway right  halfway right 
Linkin Park,Heavy (feat. Kiiara),149.982,-6.098,0.6709999999999999,8,   I dont like my mind right now Stacking up problems that are so unnecessary Wish that I could slow things down I wanna let go but theres comfort in the panic And I drive myself crazy Thinking everything's about me Yeah I drive myself crazy 'Cause I cant escape the gravity     You say that I'm paranoid But Im pretty sure the world is out to get me Its not like I make the choice To let my mind stay so fucking messy I know I'm not the center of the universe But you keep spinning 'round me just the same I know I'm not the center of the universe But you keep spinning 'round me just the same  ,  I'm holding on Why is everything so heavy? Holding on So much more than I can carry I keep dragging around what's bringing me down If I just let go I'd be set free Holding on Why is everything so heavy?    I'm holding on Why is everything so heavy? Holding on So much more than I can carry I keep dragging around what's bringing me down If I just let go I'd be set free Holding on Why is everything so heavy?    Holding on Why is everything so heavy? Holding on So much more than I can carry I keep dragging around what's bringing me down If I just let go I'd be set free Holding on Why is everything so heavy? Why is everything so heavy? Why is everything so heavy?
Material Issue,A Very Good Thing,169.549,-5.8870000000000005,0.8909999999999999,1,   Do you remember the time I remember the time Like a boyhood nursery rhyme Just a voice inside my head Trying to get out  Do you remember the way Well I remember the way Like a night turned into day Well I dressed you up And your mother threw you back down    Do you remember the voice Yeah I remember the voice And it gave me no choice It was several of them And I had to take one out  I remember the time Yeah I remember the time Like a high school nursery rhyme And I pushed you in And I pushed you down ,  And when I feel I can't go on I turn the radio on It's a good thing It's a good thing It's a good good good Very good thing that you're gone   And when I feel I can't go on I turn the radio on It's a good thing It's a good thing (It's a very good) Good good good Very good thing that you're gone  And when I feel I can't go on I turn the radio on It's a good thing It's a good thing (It's a very good) Good good good Very good thing that you're gone  And when I feel I can't go on I turn the radio on It's a good thing It's a good thing It's good good good Very good thing that you're gone
Material Issue,Kim the Waitress,130.579,-7.65,0.721,1,   Pursed lips and tender hips Turning in my head Writing poems in a corner booth That I'd die if she read Seeing her in but a silver cross Lying on her bed    Sometimes she comes with coffee Leaning over pouring I'd like to gently pull her to me Kiss her with no warning Seeing her some sunny Sunday morning    Though I don't stand a ghost of a chance with her She's pretty (and that bothers me) So pretty (and that bothers me) And it bothers me,  No one can save us From Kim The Waitress No one can save us From Kim The Waitress Nobody can save us From Kim The Waitress Always turns me on   No one can save us From Kim The Waitress No one can save us From Kim The Waitress Nobody can save us From Kim The Waitress Always turns me on   No one can save us From Kim The Waitress No one can save us From Kim The Waitress Nobody can save us From Kim The Waitress Always turns me down
Material Issue,She's Goin' Thru My Head,93.906,-5.7360000000000015,0.967,1,   She's got a brand new car We're playin the radio way too loud Wants me to grow to be some kind of cult star There's too much time for that right now    She's playin my very most favourite sweet record And her dad just loves my long brown hair He's buyin me a brand new leather jacket man! I dont remember what it was like to care,  She's Goin' Thru My Head She's Goin' Thru My Head My Head My Head My Head My Head   She's Goin' Thru My Head She's Goin' Thru My Head My Head My Head My Head My Head   She's Goin' Thru My Head She's Goin' Thru My Head My Head My Head My Head My Head
Michael Hutchence,A Straight Line,122.9,-6.001,0.93,3,   Yeah we're just watching history Now that the dogs are barking Take a picture for your children Make it real in FujiColor Life in the junkyard's hard Even when the dogs are sleeping But if you win you lose the next spin Madame monsieurs rien ne va plus    Wave goodbye to your innocence Sell it to the highest bidder In a tight spot call for assistance Is that American Express? Get me out of here ,  I watch the black and white bleeding Don't you know the pain I'm in I've been working all week I've been thinking on my feet And I've come to the end of my losing streak  Take a straight line Take a straight line Take a straight line Take a straight line   I watch the black and white bleeding Don't you know the pain I'm in I've been working all week I've been thinking on my feet And I've come to the end of my losing streak  Take a straight line Take a straight line Take a straight line Take a straight line
Michael Hutchence,All I'm Saying,163.954,-8.357999999999999,0.518,3,   Kept you protected from things Did you ever think about it  Did you ever cry about it  Would you ever ever doubt it     I put my heart  With trust  Into your hands  One day changes come      We search endlessly  For answers to war and pain  We love the nights  Some days we laugh feel like it's alright ,  All I'm saying  Is come around  Tell me 'bout  The life you found    Did you ever think about it  Don't say it  Did you ever lie about it  Don't say it  Could you ever live without it     All I'm saying  Is come around  Tell me 'bout  The life you found  Tell me 'bout the life you found     Did you ever think about it  Don't say it  Did you ever cry about it  Don't say it  Could you ever live without it 
Michael Hutchence,Baby It's Alright,95.823,-5.424,0.926,3,   Look at the mess I'm makin'  Look at that mess across your face (across your face)  As bitterness started showin'  Five years no-one hears just another night too scared to bleed     Give you some time to feel it;  I tangled you up in flesh and blood  Just to scared of where I took you  Spotlight blue to red crashin' in your head ,  So baby it's alright  So baby it's alright  So baby it's alright  So baby it's alright    So baby it's alright  So baby it's alright  So baby it's alright  So baby it's alright yeah    So baby it's alright  So baby it's alright  So baby it's alright  So baby it's alright 
Michael Hutchence,Breathe,74.926,-8.443,0.61,3,   She got the future wrapped up inside her  Every day without her feels like a crime     Ow! Baby come closer whisper your secrets I'll tell you yours if you tell me mine  Well here comes the reason deep in your nature  We're creatures always trying to prove love     She got the future wrapped up inside her  Every day without her feels like a crime     She got the future wrapped up inside her  Every day without her feels like a crime  He wants to show her over and over  The way two people turn into one aow!,  He wants to show her over & over  The way to people turn into one    Just keep breathing breathing breathing breathing   Just keep breathing breathing breathing breathing Just keep breathing breathing breathing     He wants to show her over and over  The way two people turn into one ah!   Just keep breathing breathing breathing breathing Just keep breathing breathing breathing
Michael Hutchence,Don't Save Me from Myself,111.998,-6.5379999999999985,0.8959999999999999,3,   I'm not keeping time get me outta here  Folding up my crimes ready for what's said to me  Does all that glitters shine? Love that new attraction  Animal inside leads me to the conclusion    I listen to the wind and mystery comes alive  Don't tie me up again separate love from possession  Does all that glitters shine? Love that new attraction  Animal inside leads me to the conclusion ugh! ,  Don't save me from myself  Don't save me from myself   Don't save me from myself yeah  Don't save me from myself 
Michael Hutchence,Fear,114.024,-7.457999999999998,0.848,3,   I'm not preaching 'cause I'm full of sin  Nothing's secret that I have not done  Alone with your situation     Take the silver: I've paid that price  Here's the scandal   They don't let the truth get in the way  Alone with your situation     There are some things that we know will never change  Don't you worry don't you look away ,  Fear on the face you're saving    Kiss the warm knives as they dig for your soul  There in the corner of my dirty home    Fear on the face you're saving  Don't you worry don't you run away 
Michael Hutchence,Flesh and Blood,195.894,-9.292,0.5,3,   Trip away the bones and skin looking for what lies within  See the stars so cold above  Makes no sense of your flesh and blood  You walked the longest walk talked the toughest talk  You were outside something inside  Took away the words you want to hear again  You were outside something inside    Strip away the bones and skin show me what lies within  Would you be the one that I love?  Make no sense of your flesh and blood  You walked the longest walk talked the toughest talk  You were outside something inside  Took away the words you want to live again  You were outside something inside ,  All of the days we thought would come  All of the words we thought had gone  All of the pain and pleasure gone without you    All of the days we thought would come  All of the words we thought had gone  All of the pain and pleasure gone without you  All of the days we thought would come  All of the words we thought had gone (on and on)  All of the pain and pleasure gone (pleasure gone) without you   All of the days we thought would come  All of the words we thought had gone (on and on)  All of the pain and pleasure gone without you  All of the days we thought would come (thought would come)  All of the words we thought had gone (on and on)  All of the pain and pleasure gone (pleasure gone) without you 
Michael Hutchence,Get on the Inside,93.935,-5.273,0.906,3,   I will never let your words be washed away  There are oceans to be named by you  Inside we lay in the shadows  Outside they push the skin parade   All the streets have turned from red to blue  It's probably gonna stay that way  Don't let me go and stop you  If you're looking for a better view    Are we gonna kill the things that mean the most  As a junkie is a jailer too  We're gonna recognize the faces  If we're searching for the life we blew   All the streets have turned from red to blue  It's probably gonna stay that way  Don't let me go and stop you  If you're looking for a better view    All you people talking so lonely  Making plans that your daddy wanted  Setting it up for the biggest falling  How you gonna learn learn to fake it?   Having trouble with the dirty make-up  Never gonna learn what you're running from  Acting like the world just owes you  Looking for love in all the wrong places,  Gonna take a ride (Take a ride)  From here to heaven (Let me ride)  Gonna take a ride (Take a ride)  Get on the inside (Get on the inside)  Gonna take a ride (Take a ride)  To eleventh heaven (Let me ride)  Gonna take a ride (Take a ride)  Get on the inside (Get it on the inside)  Get on the inside (Get on the inside)  Get on the inside (Get on the inside)  Get on the inside (Get on the inside)  (Get on the inside)   Gonna take a ride (Take a ride)  From here to heaven (Let me ride)  Gonna take a ride (Take a ride)  Get on the inside (Get on the inside)  Gonna take a ride (Take a ride)  From here to heaven (Let me ride)  Gonna take a ride (Take a ride)  Get on the inside (Get it on the inside)   Gonna take a ride (Get on the inside get on the inside)  (Get on the inside get it on the inside)  Gonna take a ride from here to heaven (Get on the inside)  Gonna take a ride get on the inside (Get it on the inside)  Gonna take a ride get on the inside (Get on the inside)  Gonna take a ride get on the inside (Get it on the inside)  Gonna take a ride (Sweating it on the sweet tiny spot)  Get on the inside (Let me ride)  Gonna take a ride (Sweating it on the sweet tiny spot)  Get on the inside (Let me ride)  Get on the inside (Sweating it on the sweet tiny spot)  Get on the inside (Let me ride)  Get on the inside (Sweating it on the sweet tiny spot)  Get on the inside (Let me ride) 
Michael Hutchence,Let Me Show You,97.99,-7.097,0.851,3,   This shattered town gets me down  My ticket's booked then you were found  I tore them up like you tore my heart  I'm black and blue from love and art  Who could take it? (Give it up gimme)     Well through the twilight how I've tried  To get my thoughts deep in your mind  In my sleep I've tasted you  Intoxicated by your every move  Who could take it? (Give it up gimme) ,  I guess I'll shake it but  No-one touches all you are  Strip to show me all you are  Let me show you how you make me feel (I've got my finger on the trigger)    I guess I'll shake it but  No-one touches all you are  Strip to show me all you are  Let me show you how you make me feel (I've got my finger on the trigger)
Michael Hutchence,Possibilities,127.088,-7.211,0.684,3,   It's so strange  How my life's changed  I know nothing  About the people that I touched  Heard a story  It sounded easy  If you don't care     I'm so alive  If you told me  Nothing's perfect  Hearts are broken  Nothing's free    I will show you  Why it's worth it  And that's the way that it's meant to be  If you told me  Nothing's perfect   Hearts are broken  Nothing's free  I could show you  Why it's worth it  That's the way that it's meant to be  Heard a story  It sounded easy  Got a new skin and ,  Then you're lying through your teeth  I was shook up  Intoxicated  Drank the juices  Of the possibilities   You know nothing  About the people that you've touched  Someone told me  Life is easy  Hearts were bleeding and breaking   They were lying through their teeth  If you told me  Nothing's perfect  Hearts are broken  Nothing's free 
Michael Hutchence,Put the Pieces Back Together,94.471,-6.252999999999999,0.855,3,   Nothing gonna get me crying out for more  Seen nothing to seduce me Seen it all before  He's another leader Pretty head on the block  Got another axe to grind   If the dust ain't hard  Can he taste the money dripping off the tongue  All is fair in love and war  With a cold heart and a smoking gun     Every moment back together  In your quiet moments  Looking back in tears  Can I count the nights you've lived  That you'd live again  Looking for the real thing to even up the score  Finding out you're lonely  With an open door ,  Saw a million pieces  Of the shape I'm in  Hanging from a chandelier  Have a taste of everything 
Michael Hutchence,She Flirts for England,177.96,-6.851,0.852,3,   She comes to the party on a kiss don't tell pony  And lets me have the first of her sighs  Tricks came so easy but you know she keeps your secrets  The tracks of the tears she will hide  Oh voices calling for the secrets we hide ,  She's flirting for England ah ah  She's flirting for England ah ah  She's flirting for England ah ah  She's flirting for England ah ah    She's searching for England ah ah  She's flirting for England ah ah  She's flirting for England ah ah  She's flirting for England ah ah    She's flirting for England ah ah  She's flirting for England ah ah  She's searching for England ah ah  She's flirting for England ah ah 
Michael Hutchence,Slide Away,109.879,-9.217,0.608,3,   Oh babe I don't wanna deal it  Oh make it alright  Gimme some my love  Away away away     I would catch you (Just couldn't let you go)  I'd catch you as you fall (Just couldn't let it go)  I would catch you (Just couldn't let you go)  I'd catch you if I heard your call  But you tore a hole in space Like a dark star falls from grace  You burn across the sky  And I would find you wings to fly  And I would catch you  I would catch your fall ,  I just wanna slide away and come alive again  I just wanna slide away and come alive again  I will see that love again and find a life again  I just wanna slide away and come alive again 
Nick Drake,From the Morning,109.002,-19.092,0.161,3,   A day once dawned And it was beautiful A day once dawned From the ground Then the night she fell And the air was beautiful The night she fell All around     And now we rise And we are everywhere And now we rise From the ground See she flies And she is everywhere See she flies All around,  So look see the days The endless colored ways And go play the game That you learned From the morning 
Nick Drake,Parasite,131.391,-16.472,0.204,3,   Lifting the mask from a local clown Feeling down like him Seeing the light in a station bar And travelling far in sin Sailing downstairs to the northern line Watching the shine of the shoes Hearing the trials of the people there Who's to care if they lose?     Dancing a jig in a church with chimes A sign of the times today Hearing no bell from the steeple tall People all in dismay Falling so far on a silver spoon Making the moon for fun Changing a robe for a size too small People all get hung ,  Take a look you may see me on the ground For I am the parasite of this town    Take a look you may see me coming through For I am the parasite who travels two-by-two
Nick Drake,Pink Moon,82.321,-15.435,0.26,3,   I saw it written and I saw it say Pink moon is on its way And none of you stand so tall Pink moon gonna get ye all     I saw it written and I saw it say A pink moon is on its way And none of you stand so tall Pink moon gonna get ye all ,  It's a pink moon Yes a pink moon    It's a pink moon Yes a pink moon
Nick Drake,Place to Be,83.34299999999998,-16.29,0.223,3,   When I was young younger than before I never saw the truth hanging from the door And now I'm older see it face to face And now I'm older gotta get up clean the place  And I was green greener than the hill Where flowers grew and the sun shone still Now I'm darker than the deepest sea Just hand me down give me a place to be  And I was strong strong in the sun I thought I'd see when day was done Now I'm weaker than the palest blue Oh so weak in this need for you,And I was green greener than the hill Where flowers grew and the sun shone still Now I'm darker than the deepest sea Just hand me down give me a place to be  And I was strong strong in the sun I thought I'd see when day was done Now I'm weaker than the palest blue Oh so weak in this need for you
Nick Drake,Road,151.017,-16.119,0.264,3,   You can say the sun is shining if you really want to I can see the moon and it seems so clear ,  You can take the road that takes you to the stars now I can take a road that'll see me through I can take a road that'll see me through    You can take the road that takes you to the stars now I can take a road that'll see me through I can take a road that'll see me through I can take a road that'll see me through
Nick Drake,Things Behind the Sun,102.868,-17.421,0.175,3,   Please beware of them that stare They'll only smile to see you while your time away And once you've seen what they have been To win the earth just won't seem worth your night or your day Who'll hear what I say?     Look around you'll find the ground Is not so far from where you are but don't be too wise For down below they never grow They're always tired and charms are hired from out of their eyes Never a surprise     Don't be shy you learn to fly And see the sun when day is done if only you see Just what you are beneath a star That came to say one rainy day in autumn for free Yes be what you'll be,  Take your time and you'll be fine And say a prayer for people there Who live on the floor And if you see what's meant to be Don't name the day or try to say It happened before 
Nick Drake,Which Will,95.367,-17.283,0.185,3,   Which will you go for? Which will you love? Which will you choose from From the stars above? Which will you answer? Which will you call? Which will you take for For your one and all?     Which do you dance for? Which makes you shine? Which will you choose now If you won't choose mine? Which will you hope for? Which can it be? Which will you take now If you won't take me? ,  And tell me now Which will you love the best?    And tell me now Which will you love the best?
Nicky Thomas,Have a Little Faith,113.088,-9.7,0.503,16,   Your best friend your best girl Just made a big mess o' your world 'Cause arm in arm they left you feelin' blue She set a trap you got caught You should a took her with a grain o' salt So have a little faith and love will come to you    Beyond the clouds the sky is always blue Have a little faith and love will come to you  So don't be lonely and don't be blue Your one and only is somewhere waitin' just for you With two lovin' arms to hug your neck Is right around the corner where you least expect She'll be there with love to pull you through Just have a little faith and love will come to you,  So she's leavin' for somebody new She's even got you believin' There's nothin' you can do Brush that teardrop off your face And put a smile back in its place Have a little faith and love will come to you
Nikolas Asimos,Bagasas,143.241,-12.338,0.306,3,   I leave behind the markets and the bazaars I want to run to the reeds and grasslands to become again a rider and sky come to take me again because I haven't been a trickster and I need your favor.    And I will create you songs with the most beautiful lines in the chorus. For my lost fight for which the stars remained alone crying  I leave behind the noise and the people I've had enough of wallops and I seek ways how to escape the fate and I have inside me a fl??d sky because I haven't been a trickster and you 'd want to flirt with me you light blue,  Mpagasa! Do you enjoy it there above I seek for a breath to recover I don't believe that you make fun of me as I'm looking at you you don't notice it Recommend me any sollution it will not cost you much   Mpagasa! Do you enjoy it there above Take a look also on the ground when you sleep and and sail suddenly you sparkle and make thunders and whatever you think of you bring it down do not think that you 're agitating me.
Nikolas Asimos,Lina,123.181,-10.991,0.298,3,   Your beloved one comes and goes how to find yourself? Doesn't worth as much as your life and death.  Tell me a lie to fall asleep. I pretend to be dumb only for you.    I no longer have time to explain to you. I finish difficultly with what I love.,  Lina Lina goldfinch I will see you next month you've locked me in the kitchen and you became a ballerina.  Lina Lina we live apart I have worked in the ships too Lina Lina did your other boys have such strains?   Lina Lina when I saw you I felt like a flagship and you broke like a storm in flaura and fauna.     Now you say that I belonged to you but I didn't pay the IKA It would be pompous if they registered me.  Tell me a lie to fall asleep. I pretend to be dumb only for you.   Lina Lina even if I am losing you I won' t trouble you again like the dog with the cat is our love on the road.
Nirvana,All Apologies,113.169,-12.109000000000002,0.621,10,   What else should I be? All apologies What else could I say? Everyone is gay What else could I write? I don't have the right What else should I be? All apologies     I wish I was like you Easily amused Find my nest of salt Everything is my fault I'll take all the blame Aqua seafoam shame Sunburn freezer burn Choking on the ashes of her enemy  ,  In the sun in the sun I feel as one In the sun in the sun Married buried    In the sun in the sun I feel as one In the sun in the sun Married buried Married buried Yeah yeah yeah yeah  [outro ]All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are All in all is all we are 
Nirvana,Dumb,113.623,-13.585,0.394,10,   I'm not like them But I can pretend The sun is gone But I have a light The day is done But I'm having fun I think I'm dumb     My heart is broke But I have some glue Help me inhale And mend it with you We'll float around And hang out on clouds Then we'll come down     I'm not like them But I can pretend The sun is gone But I have a light The day is done But I'm having fun I think I'm dumb ,  Or maybe just happy Think I'm just happy Think I'm just happy Think I'm just happy    And I have a hangover Have a hangover Have a hangover Have a hangover     Or maybe just happy Think I'm just happy Think I'm just happy Think I'm just happy 
Nirvana,Heart-Shaped Box,101.539,-10.233,0.677,10,   She eyes me like a Pisces when I am weak I've been locked inside your heart-shaped box for weeks I've been drawn into your magnet tar pit trap I wish I could eat your cancer when you turn back     Meat-eating orchids forgive no one just yet Cut myself on angel hair and baby's breath Broken hymen of 'Your Highness' I'm left black Throw down your umbilical noose so I can climb right back     She eyes me like a Pisces when I am weak I've been locked inside your heart-shaped box for weeks I've been drawn into your magnet tar pit trap I wish I could eat your cancer when you turn black ,  Hey! Wait! I got a new complaint Forever in debt to your priceless advice Hey! Wait! I got a new complaint Forever in debt to your priceless advice Hey! Wait! I got a new complaint Forever in debt to your priceless advice Your advice    Hey! Wait! I got a new complaint Forever in debt to your priceless advice Hey! Wait! I got a new complaint Forever in debt to your priceless advice Hey! Wait! I got a new complaint Forever in debt to your priceless advice Your advice     Hey! Wait! I got a new complaint Forever in debt to your priceless advice Hey! Wait! I got a new complaint Forever in debt to your priceless advice Hey! Wait! I got a new complaint Forever in debt to your priceless advice Your advice Your advice Your advice
Nirvana,Milk It,135.999,-12.354,0.531,10,   I am my own parasite I don't need a host to live We feed off of each other We can share our endorphins     I own my own pet virus I get to pet and name her Her milk is my shit My shit is her milk ,  Doll steak Test meat    Test meat Doll steak     Look on the bright side suicide Lost eyesight I'm on your side Angel left wing right wing broken wing Lack of iron and/or sleeping    Doll steak Test meat 
Nirvana,Pennyroyal Tea,113.202,-7.985,0.477,10,   I'm on my time with everyone I have very bad posture     Give me a Leonard Cohen afterworld So I can sigh eternally     I'm on warm milk and laxatives Cherry-flavored antacids  ,  Sit and drink Pennyroyal Tea Distill the life that's inside of me Sit and drink Pennyroyal Tea I'm anemic royalty    I'm so tired I can't sleep I'm a liar and a thief Sit and drink pennyroyal tea I'm anemic royalty    Sit and drink Pennyroyal Tea Distill the life that's inside of me Sit and drink Pennyroyal Tea I'm anemic royalty
Nirvana,Radio Friendly Unit Shifter,155.644,-10.367,0.937,10,   Use just once and destroy Invasion of our piracy Afterbirth of a nation Starve without your skeleton key I love you for what I am not I did not want what I have got A blanket acne'ed with cigarette burns Speak at once while taking turns     Nothing to do with what you think If you ever think at all Bi-polar opposites attract All of a sudden my water broke I love you for what I am not Did not want what I have got A blanket acne'ed with cigarette burns Second-rate third degree burns     Use just once and destroy Invasion of our piracy Afterbirth of a nation Starve without your skeleton key ,  What is wrong with me What is wrong with me What is wrong with me    What is what I need? What is wrong with me? What do I think I think?     What is what I need? What is wrong with me? What do I think I think?    What is wrong with me? What is what I need? What is what I need? What do I think I think? What is wrong with me? What is wrong with me? What is wrong with me? What do I think I think?
Nirvana,Rape Me,111.879,-10.613,0.743,10,   Rape me Rape me my friend Rape me Rape me again     Hate me Do it and do it again Waste me Rape me my friend     Rape me Rape me my friend Rape me Rape me again ,  I'm not the only one I'm not the only one I'm not the only one I'm not the only one    I'm not the only one I'm not the only one I'm not the only one I'm not the only one   [Bbridge] My favorite inside source I'll kiss your open sores I appreciate your concern You're gonna sink and burn    I'm not the only one I'm not the only one I'm not the only one I'm not the only one 
